DateTime, Latitude, Longitude, Temp, Humidity, Pressure, Yaw, Pitch, Roll, MagX, MagY, MagZ, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, State
43:43.0,32.90804956,-80.10068799,28.349,39.865,1019.138,173.900305,356.130025,359.195033,-24.67396,6.205416,90.544914,0.189593,0.125038,0.811267,-0.000037,0.211782,0.059006,turn_left
43:43.2,32.90804956,-80.10068799,28.296,39.888,1019.143,175.018024,356.452595,2.727536,-24.141693,5.486295,90.571609,0.162681,0.084492,1.094199,-0.101441,0.037075,0.599316,turn_left
43:43.3,32.90806112,-80.10067562,28.207,39.696,1019.146,174.671788,356.123961,5.742329,-24.022659,6.38651,90.364677,0.030548,0.204189,0.747662,-0.02661,0.136951,0.337255,turn_left
43:43.5,32.90806112,-80.10067562,28.314,39.593,1019.132,174.532671,356.717147,6.476357,-23.413826,6.967921,90.729301,0.121223,0.067739,0.747418,-0.377247,0.112517,0.187898,turn_left
43:43.7,32.90806112,-80.10067562,28.278,39.716,1019.127,174.927715,357.275022,3.963231,-22.668602,6.587065,91.070251,0.065218,0.186465,1.057157,-0.237358,-0.106173,-0.379901,turn_left
43:43.8,32.90806112,-80.10067562,28.314,39.417,1019.129,175.31608,1.116255,1.92631,-23.008059,5.778255,91.247711,0.333363,-0.20263,1.20435,0.636484,-0.050585,-0.868593,turn_left
43:44.0,32.90806112,-80.10067562,28.385,40.214,1019.117,174.100088,0.361123,1.616993,-24.236584,5.686987,91.712097,0.136739,0.042974,0.793233,-0.002175,-0.11106,-0.327672,turn_left
43:44.2,32.90806112,-80.10067562,28.385,39.952,1019.118,172.717753,356.39027,359.995317,-24.458237,4.960984,91.143532,0.177228,0.138635,0.796158,-0.104801,-0.367013,-0.103485,turn_left
43:44.4,32.90805272,-80.10066509,28.296,39.888,1019.116,172.293093,356.64868,3.930644,-23.735115,4.77937,91.549477,0.014547,0.074537,1.124174,0.863115,0.208117,-0.061946,turn_left
43:44.5,32.90805272,-80.10066509,28.349,39.795,1019.119,171.764395,358.746403,7.902145,-22.786415,5.831638,91.752937,0.074916,0.199818,0.742788,0.442229,0.60579,-0.244289,turn_left
43:44.7,32.90805272,-80.10066509,28.314,40.134,1019.123,170.837566,359.061269,9.799479,-23.486017,6.810599,91.193192,0.125345,0.168498,0.637998,-0.069676,0.041351,0.282888,turn_left
43:44.9,32.90805272,-80.10066509,28.332,39.998,1019.125,168.656195,0.435503,8.776209,-23.900068,6.604796,90.589195,0.046065,0.190107,0.956998,-0.191544,0.291805,-0.469393,turn_left
43:45.0,32.90805272,-80.10066509,28.332,40.47,1019.119,160.896157,0.122395,9.365948,-24.533783,6.790697,91.083488,0.158075,0.211472,1.367383,-0.635337,0.344951,0.422776,turn_left
43:45.2,32.90805272,-80.10066509,28.314,39.815,1019.114,166.840443,359.553294,6.870282,-25.114063,6.747624,91.266655,0.063521,-0.000965,0.779586,-0.121905,0.138784,0.29541,turn_left
43:45.4,32.90805272,-80.10066509,28.314,39.981,1019.113,167.541562,0.171221,7.520644,-24.471775,6.422091,91.208664,0.056247,0.252261,0.680889,-0.030967,0.0854,0.102758,turn_left
43:45.5,32.90805272,-80.10066509,28.367,40.068,1019.118,168.650334,2.205447,9.453503,-24.055439,6.332068,91.255219,0.050914,0.051229,1.24261,0.164815,0.044167,0.062747,turn_left
43:45.7,32.90805272,-80.10066509,28.296,39.616,1019.118,173.120447,3.018781,4.637307,-24.99168,7.646558,90.755867,0.092372,0.024765,0.975031,0.173672,0.212155,0.049308,turn_left
43:45.9,32.90805188,-80.10065455,28.261,39.812,1019.123,174.716116,1.526521,2.132236,-25.792,8.099748,90.531258,0.151286,0.196905,0.677234,-0.173605,-0.127181,0.189196,turn_left
43:46.0,32.90805188,-80.10065455,28.403,39.898,1019.117,173.326828,0.162725,2.139002,-26.231947,7.25061,90.108894,0.053096,0.175296,0.969426,-0.017223,-0.226446,-0.312019,turn_left
43:46.2,32.90805188,-80.10065455,28.314,39.819,1019.112,171.791306,1.368038,1.963538,-25.818916,6.771136,90.100266,0.289723,-0.138464,1.686382,-0.152835,0.494375,0.432626,turn_left
43:46.4,32.90805188,-80.10065455,28.261,40.241,1019.116,172.408673,2.578525,359.457459,-25.803152,6.85943,90.441345,0.099403,0.102216,0.56952,-0.264623,0.109224,-0.473898,turn_left
43:46.5,32.9080586,-80.10064401,28.261,39.955,1019.096,168.57523,1.436528,358.677459,-26.381071,5.651221,90.704765,0.104009,0.187679,0.880233,-0.081408,0.01934,0.021132,turn_left
43:46.7,32.9080586,-80.10064401,28.261,40.184,1019.08,169.43306,2.409934,2.740043,-26.537519,4.83354,90.640083,0.042186,0.0522,1.156098,0.515713,0.121965,0.220274,turn_left
43:46.9,32.9080586,-80.10064401,28.207,39.447,1019.073,165.53656,2.200621,8.024172,-26.326748,5.158557,90.692345,-0.064424,0.247406,0.635318,0.360859,0.087756,-0.229323,turn_left
43:47.0,32.9080586,-80.10064401,28.172,40.214,1019.058,164.057688,0.17579,9.83074,-26.571022,6.147887,90.47068,0.075643,0.14519,0.635561,0.015109,-0.23081,0.313736,turn_left
43:47.2,32.9080586,-80.10064401,28.207,39.742,1019.051,165.555658,358.166904,9.107841,-25.538877,6.329615,90.505852,0.103282,0.208559,0.927267,-0.279633,-0.078399,-0.112037,turn_left
43:47.4,32.90805693,-80.10062293,28.136,40.493,1019.046,163.553265,0.774706,9.385831,-24.695789,6.56005,91.089844,0.178198,-0.006754,1.378837,0.192565,0.44328,0.223328,turn_left
43:47.5,32.90805693,-80.10062293,28.19,40.556,1019.033,164.208594,359.249486,9.589761,-24.314037,6.78242,91.711334,0.208746,0.115569,0.535402,0.1889,0.125019,-0.32645,turn_left
43:47.7,32.90805693,-80.10062293,28.19,40.131,1019.017,161.887955,357.82367,9.481741,-23.821564,6.070448,92.171043,0.10013,0.284796,0.849527,-0.19055,-0.041946,0.027383,turn_left
43:47.9,32.90805693,-80.10062293,28.154,40.018,1019.01,162.770812,359.216198,11.515222,-23.459154,5.521217,92.318756,0.139891,0.137663,1.072997,-0.135877,0.016697,0.313574,turn_left
43:48.0,32.90805693,-80.10062293,28.154,39.513,1018.991,160.98077,357.818052,13.192698,-23.720999,5.731596,91.539215,-0.028386,0.085949,0.731334,0.023864,0.114435,0.069533,turn_left
43:48.2,32.90805693,-80.10062293,28.154,40.177,1018.985,161.255575,357.086067,12.779837,-24.07457,6.021358,91.443977,-0.006171,0.188164,0.650671,0.060102,-0.114662,0.151191,turn_left
43:48.4,32.90805693,-80.10062293,28.154,40.646,1018.989,162.319651,356.550487,12.386332,-24.069395,6.147814,91.713463,0.138679,0.192049,1.034493,0.32689,-0.053171,-0.210895,turn_left
43:48.6,32.90805693,-80.10062293,28.154,40.46,1018.995,163.788182,359.874645,14.044821,-24.016024,6.584488,92.019981,0.186683,-0.005548,0.966989,0.564822,-0.098375,-0.364528,turn_left
43:48.7,32.90805693,-80.10062293,28.172,40.337,1018.99,164.46392,0.249976,14.060633,-24.231596,7.010184,91.415565,0.176258,0.169712,0.611923,-0.304439,0.175904,0.036505,turn_left
43:48.9,32.90806092,-80.10061057,28.154,40.224,1019.008,164.97811,359.41706,12.685293,-23.60154,6.264535,91.476028,0.201715,0.119697,0.937745,0.078302,0.132428,0.111826,turn_left
43:49.1,32.90806092,-80.10061057,28.048,40.181,1019.009,168.698651,358.574518,12.192009,-23.599516,6.195463,91.777092,0.196866,-0.059342,1.301098,-0.621749,0.310495,0.476818,turn_left
43:49.2,32.90806092,-80.10061057,28.065,40.174,1019.005,172.989676,358.461914,9.073768,-23.881731,6.837104,91.502251,0.038791,0.087891,0.844897,-0.07533,-0.12719,0.182076,turn_left
43:49.4,32.90806092,-80.10061057,28.048,40.48,1019.007,170.974456,357.638887,9.47095,-23.909018,6.585487,91.550919,0.073946,0.163157,0.635561,-0.053645,0.058208,-0.310587,turn_left
43:49.6,32.90806008,-80.10060003,28.048,40.174,1018.999,168.07485,358.38231,7.667108,-23.569553,5.791873,91.297729,0.097221,0.133293,1.130266,0.227964,0.059735,-0.837153,turn_left
43:49.7,32.90806008,-80.10060003,28.101,39.962,1018.996,164.568449,2.786034,7.752961,-23.874062,5.126614,91.348579,0.126314,0.034962,1.115644,0.628081,0.133955,-0.437036,turn_left
43:49.9,32.90806008,-80.10060003,28.154,40.094,1018.996,166.009947,1.124699,6.95482,-24.125893,4.763162,91.074112,0.191047,0.172868,0.60583,-0.236293,0.080504,0.280425,turn_left
43:50.1,32.90806008,-80.10060003,28.101,39.324,1019.002,167.09413,0.123313,6.103145,-24.001276,4.029322,91.218826,0.232263,0.087891,0.914594,0.149808,0.105817,-0.139039,turn_left
43:50.2,32.90806008,-80.10060003,28.101,40.038,1019.005,166.905918,359.486479,8.59478,-24.347982,3.964238,90.635765,0.209231,0.186707,1.245047,-0.472053,0.236237,0.611715,turn_left
43:50.4,32.90805924,-80.10058949,28.136,40.138,1019.015,164.680505,359.217334,8.38368,-25.199516,4.809889,90.642731,0.095039,0.141548,0.742057,-0.249698,0.275332,-0.047104,turn_left
43:50.6,32.90805924,-80.10058949,28.119,40.078,1019.007,161.118056,357.486177,7.231721,-25.45256,4.209289,91.021057,0.127769,0.183794,0.546612,-0.235343,-0.162352,-0.48937,turn_left
43:50.7,32.90805924,-80.10058949,28.03,39.972,1019.009,155.041647,356.748981,5.118202,-24.713322,1.364728,90.824631,0.106676,0.123339,1.205325,0.306189,-0.089049,-1.04037,turn_left
43:50.9,32.90805924,-80.10058949,28.207,39.693,1019.016,152.24463,359.273533,6.245001,-24.449457,-0.617491,91.730637,0.133103,0.000486,1.05935,0.184627,0.289382,-0.600853,turn_left
43:51.1,32.90805924,-80.10058949,28.119,40.37,1019.014,147.599486,358.523413,8.366026,-24.748247,-2.649195,92.318871,0.199291,0.135235,0.544662,0.04871,-0.133642,-0.703478,turn_left
43:51.2,32.90805924,-80.10058949,28.119,40.038,1019.011,141.632387,357.087968,8.967178,-23.627996,-5.139408,93.01046,0.200745,0.145918,0.850989,-0.138215,-0.080191,-0.632312,turn_left
43:51.4,32.90805924,-80.10058949,28.083,40.556,1019.01,137.963251,356.304302,6.480059,-21.834064,-7.84466,93.502945,0.127769,0.058513,1.175594,-0.829104,0.395062,0.081178,turn_left
43:51.6,32.90805924,-80.10058949,27.906,40.191,1019.007,136.682727,357.98066,3.797851,-21.631582,-10.651437,92.783142,-0.000247,-0.041491,0.674797,0.247852,0.191033,-0.605434,turn_left
43:51.8,32.90805924,-80.10058949,28.083,40.307,1019.017,133.999719,358.330824,3.634344,-21.602804,-12.695062,92.422836,0.107161,0.121153,0.824426,-0.210297,-0.193812,-0.200736,turn_left
43:51.9,32.90805841,-80.10057895,28.101,39.639,1019.015,128.246678,357.577642,3.138803,-20.102234,-14.331328,92.929947,0.28148,0.058027,1.047896,0.011752,0.072525,-1.162849,turn_left
43:52.1,32.90805841,-80.10057895,27.977,39.995,1019.018,123.471748,357.858391,1.269422,-19.983587,-15.964585,92.702362,0.30039,-0.140393,0.888519,-0.147989,0.304349,-0.663161,turn_left
43:52.3,32.90805841,-80.10057895,27.959,40.144,1018.996,119.714679,357.557994,1.573554,-20.697643,-18.708363,91.199165,0.243658,-0.029912,0.698191,0.085361,0.022434,-0.875131,turn_left
43:52.4,32.90806997,-80.10056658,27.888,40.327,1018.993,115.65741,354.87234,3.563481,-19.043938,-21.01302,90.921638,0.127527,-0.036425,1.165602,0.350782,0.131168,-0.347955,turn_left
43:52.6,32.90806997,-80.10056658,27.799,41.234,1018.978,116.008687,355.077891,2.789552,-16.705975,-22.426989,90.527977,0.041943,-0.004101,0.584141,-0.020929,-0.112567,-0.653998,turn_left
43:52.8,32.90806997,-80.10056658,27.71,40.164,1018.98,114.387029,351.361384,3.082938,-15.021154,-23.843769,89.352623,0.117829,-0.013026,0.674309,0.020915,-0.145859,-0.187297,turn_left
43:52.9,32.90806997,-80.10056658,27.604,39.879,1018.979,113.032131,350.379117,1.960164,-12.463806,-25.125189,88.37468,0.142316,-0.025811,1.061787,0.173937,-0.095768,-0.678127,turn_left
43:53.1,32.90806997,-80.10056658,27.728,40.443,1018.983,111.824267,356.80902,2.504876,-10.856265,-25.466372,88.135803,0.057945,-0.178748,1.256257,0.089638,0.477529,-0.402627,turn_left
43:53.3,32.90806997,-80.10056658,27.746,40.529,1018.985,107.372233,356.090787,4.157541,-10.458043,-25.708851,88.681915,0.273964,0.09299,0.624351,0.005949,0.035568,-0.573975,turn_left
43:53.5,32.90806913,-80.10055605,27.781,40.058,1018.997,105.310329,351.051817,2.093034,-6.665556,-26.051144,89.61618,0.184744,0.042246,1.055451,-0.246338,-0.163269,-0.05871,turn_left
43:53.6,32.90806913,-80.10055605,27.728,40.403,1018.999,113.129564,350.459196,356.776151,-3.660995,-26.059835,90.207756,0.013335,-0.152696,1.330829,-0.413715,-0.032849,0.637371,turn_left
43:53.8,32.90806913,-80.10055605,27.71,41.347,1018.993,115.955042,351.82054,358.133502,-3.617939,-24.102219,90.507729,-0.056032,-0.106381,0.701847,0.389572,-0.158687,0.265354,turn_left
43:54.0,32.90806913,-80.10055605,27.746,40.363,1018.975,116.955419,351.090795,357.571789,-4.169773,-21.592173,90.2976,0.095524,0.007284,0.807368,-0.323002,-0.249706,0.431204,turn_left
43:54.1,32.90806913,-80.10055605,27.764,40.503,1018.968,120.866727,347.024153,355.957469,-3.609916,-19.689838,89.963715,0.183289,0.081093,0.975762,0.315047,-0.158687,0.119357,turn_left
43:54.3,32.90806913,-80.10055605,27.835,40.603,1018.964,124.251892,350.759353,355.743602,-2.158267,-17.678005,89.613693,0.20123,-0.104692,1.044972,0.339481,0.308319,-0.1537,turn_left
43:54.5,32.90806913,-80.10055605,27.87,41.297,1018.959,129.829506,353.801646,354.698213,-2.520525,-16.356976,89.553368,0.160014,-0.024123,0.753511,-0.038033,0.107955,0.418987,turn_left
43:54.6,32.90806913,-80.10055605,27.835,40.526,1018.957,133.802354,353.492708,354.868218,-3.13511,-16.751888,89.378647,0.063278,0.080122,0.910451,0.250906,0.043204,0.393636,turn_left
43:54.8,32.90806913,-80.10055605,27.764,40.692,1018.958,142.225671,0.034919,351.595386,-4.102664,-16.912882,88.695595,-0.017772,-0.283923,1.559416,-0.1205,0.27686,0.709453,turn_left
43:55.0,32.90807312,-80.10054368,27.888,40.553,1018.97,148.137022,4.143609,350.177078,-5.835135,-16.826817,88.846741,-0.02493,-0.008443,0.782023,-0.037728,-0.16052,0.593694,turn_left
43:55.1,32.90807312,-80.10054368,27.959,40.503,1018.979,150.956907,2.684401,350.492535,-6.035202,-17.169497,89.280273,0.147892,0.02525,0.628007,0.060316,-0.148303,0.298341,turn_left
43:55.3,32.90807312,-80.10054368,28.101,40.775,1018.98,150.715651,0.795299,351.22594,-4.628495,-17.532148,88.893364,0.25772,0.094204,1.275997,-0.211824,0.564883,0.028949,turn_left
43:55.5,32.90807312,-80.10054368,28.048,41.117,1018.982,148.955375,4.973479,352.657078,-4.747128,-17.318245,88.842918,0.080734,-0.026294,0.935065,0.138507,0.521511,0.250999,turn_left
43:55.7,32.90807312,-80.10054368,27.941,40.785,1018.976,147.970229,4.156703,354.745763,-6.403849,-15.974309,89.035957,0.140861,0.045159,0.694049,0.202342,-0.158076,0.088814,turn_left
43:55.8,32.90807312,-80.10054368,27.746,40.689,1018.981,149.249059,2.956561,358.034245,-6.966057,-14.937309,89.042679,0.047519,-0.034495,1.082258,0.418894,0.166598,0.403104,turn_left
43:56.0,32.90807312,-80.10054368,27.87,40.769,1018.972,153.330643,5.412161,0.566468,-8.489178,-14.317761,89.447426,-0.012342,-0.069956,0.971376,0.1269,0.0936,0.289483,turn_left
43:56.2,32.90807312,-80.10054368,27.799,40.134,1018.975,154.711216,6.363844,2.096994,-12.522728,-14.143719,89.176064,0.034912,0.124067,0.511276,0.060011,-0.006276,0.535662,turn_left
43:56.3,32.90807312,-80.10054368,27.852,41.048,1018.975,156.805448,5.073333,1.15329,-17.045233,-13.62445,88.748215,0.159287,-0.037872,1.124174,0.099843,0.028063,-0.067333,turn_left
43:56.5,32.90807228,-80.10053314,27.852,40.759,1018.974,158.705674,10.033036,357.97623,-20.571815,-12.52475,88.178963,0.002909,-0.280063,1.47266,0.614191,0.013402,-0.288161,turn_left
43:56.7,32.90807228,-80.10053314,27.852,40.596,1018.978,159.970489,9.343322,358.347594,-23.158848,-11.109806,88.443764,0.122435,0.028164,0.601688,0.206439,-0.207731,-0.195309,turn_left
43:56.8,32.90807228,-80.10053314,27.852,40.5,1018.984,159.889087,5.564354,359.058983,-23.547989,-9.944644,89.561813,0.141104,0.079636,0.86951,-0.023247,-0.174133,0.298881,turn_left
43:57.0,32.90807228,-80.10053314,27.87,40.935,1018.979,163.357197,4.331576,0.661877,-22.682096,-8.607858,90.517746,0.141831,0.088619,1.286719,-0.349449,0.215904,0.686169,turn_left
43:57.1,32.90807228,-80.10053314,27.87,40.247,1018.977,165.826516,5.730664,359.147272,-22.542439,-6.963315,90.764236,-0.04838,0.061912,0.767401,-0.270952,0.198495,0.388984,turn_left
43:57.3,32.90807228,-80.10053314,27.959,40.516,1018.972,167.295471,5.504463,359.219675,-22.984575,-6.145195,90.740356,0.143043,0.125767,0.724511,0.027455,-0.069064,0.221912,turn_left
43:57.5,32.90807228,-80.10053314,27.799,40.782,1018.982,164.77233,2.379653,0.331291,-22.869892,-5.788798,90.461365,0.187411,0.005827,1.164871,0.50729,-0.284394,-0.881616,turn_left
43:57.6,32.90807228,-80.10053314,27.817,39.812,1018.992,159.84424,1.65552,4.725687,-22.300625,-5.619238,90.545265,0.209231,0.108285,0.918981,0.124888,0.196967,-0.354439,turn_left
43:57.8,32.90808384,-80.10052077,27.799,40.706,1019,154.976009,0.330363,5.627288,-21.353439,-5.530818,91.407639,0.119283,0.145433,0.601931,0.074186,-0.069675,-0.544419,turn_left
43:58.0,32.90808384,-80.10052077,27.87,40.888,1019.008,151.56325,358.978589,6.693715,-19.813551,-5.848772,92.233452,0.103282,0.134021,1.036443,0.054028,0.237285,0.218247,turn_left
43:58.2,32.90808384,-80.10052077,27.906,40.679,1019.018,155.887497,0.974651,3.614002,-17.99682,-6.123419,92.906349,0.056247,-0.057412,1.209955,-0.074865,0.164286,0.03682,turn_left
43:58.3,32.90808384,-80.10052077,27.87,40.619,1019.011,159.086075,1.916106,1.860955,-18.289433,-6.29318,92.635422,0.028366,0.070895,0.669923,0.078768,-0.057458,0.155022,turn_left
43:58.5,32.90808868,-80.10051895,27.906,40.32,1019.006,159.812329,3.234893,1.27763,-18.495953,-7.198143,91.663986,0.071037,0.142276,0.952367,-0.075983,-0.065248,0.118377,turn_left
43:58.7,32.90808868,-80.10051895,27.87,40.945,1019.012,156.12206,1.849398,4.316854,-18.558605,-7.865051,91.926575,0.305482,0.173839,1.022065,-0.187466,0.182458,-0.198968,turn_left
43:58.8,32.90808868,-80.10051895,27.906,40.593,1019.012,153.936577,3.392564,1.771112,-19.034204,-8.534666,91.781738,0.09116,0.028407,0.950661,-0.471213,0.256372,-0.070075,turn_left
43:59.0,32.90808868,-80.10051895,27.781,40.576,1018.995,151.93902,3.918471,0.811253,-19.870722,-10.48947,91.337234,0.12195,0.142762,0.643603,0.077039,0.07128,-0.229817,turn_left
43:59.2,32.90808868,-80.10051895,27.835,40.636,1018.978,150.663045,3.802387,2.801596,-19.983547,-11.941926,91.787331,0.149347,0.010926,1.226039,-0.005734,0.101518,0.16633,turn_left
43:59.3,32.90808868,-80.10051895,27.852,40.739,1018.986,150.61899,5.108107,6.314429,-20.417242,-11.213448,91.604103,0.038306,0.055842,0.903872,0.427675,0.351056,-0.068243,turn_left
43:59.5,32.9080954,-80.10050841,27.941,40.324,1018.975,146.349207,4.983076,6.86068,-21.018545,-10.989736,91.338058,0.077825,0.137663,0.579998,-0.042996,-0.09793,-0.507455,turn_left
43:59.7,32.9080954,-80.10050841,27.888,40.599,1018.985,140.731198,2.577952,6.030486,-20.610085,-12.055999,90.783966,0.19129,0.103187,0.993065,-0.096142,0.024243,-0.525475,turn_left
43:59.8,32.9080954,-80.10050841,27.781,40.662,1018.999,141.278693,5.482052,0.282366,-19.844009,-13.444972,90.780106,0.193957,-0.370764,1.362996,0.509531,-0.46506,-1.446966,turn_left
44:00.0,32.9080954,-80.10050841,27.835,40.46,1019.003,136.596694,5.22329,359.643797,-18.410774,-14.375412,91.720078,0.134315,0.079393,0.628007,0.040998,0.044402,-0.679108,turn_left
44:00.2,32.9080954,-80.10050841,27.835,40.709,1019.009,132.059918,3.095275,359.811218,-15.813403,-16.243696,92.55661,0.220383,0.148589,0.782511,-0.138902,-0.269277,-0.444536,turn_left
44:00.3,32.9080954,-80.10050841,27.923,40.586,1019.011,130.590731,2.397217,359.874873,-13.543797,-18.294058,92.949791,0.19129,0.054386,1.099804,-0.758014,0.173905,-0.02762,turn_left
44:00.5,32.9080954,-80.10050841,27.817,41.17,1019.01,128.621341,2.802148,357.324792,-12.63639,-19.299362,92.598663,0.056975,-0.024605,0.904603,-0.057657,0.387708,-0.249059,turn_left
44:00.7,32.9080954,-80.10050841,27.852,40.403,1019.012,125.130828,0.851488,358.223599,-12.526271,-20.223591,91.847374,0.127284,0.11387,0.58536,0.028475,-0.025237,-0.478133,turn_left
44:00.8,32.90810696,-80.10049604,27.781,40.828,1019.023,118.35457,359.974989,356.65211,-11.104629,-21.675064,91.143639,0.200018,0.018938,1.074947,-0.193269,0.178792,-1.321738,turn_left
44:01.0,32.90810696,-80.10049604,27.906,40.456,1019.022,107.429628,1.044655,355.438794,-8.481558,-23.414455,90.837944,0.157347,-0.155108,1.145619,0.633842,-0.099762,-1.819899,turn_left
44:01.2,32.90810696,-80.10049604,27.764,40.745,1019.019,96.876323,359.236184,356.451005,-3.71272,-23.99645,92.130936,0.256265,0.03739,0.824183,0.031835,-0.491632,-1.53157,turn_left
44:01.3,32.90811936,-80.10049421,27.852,40.994,1019.004,84.78169,351.758141,359.029337,4.23125,-23.328663,92.999413,0.153953,0.094204,0.92946,-0.037804,-0.645876,-1.362972,turn_left
44:01.5,32.90811936,-80.10049421,27.746,40.825,1019.019,79.103836,349.717328,358.682936,14.303294,-20.407484,92.100975,0.28245,-0.114582,1.154148,-0.457774,0.09205,-0.786926,turn_left
44:01.7,32.90811936,-80.10049421,27.764,41.081,1019.02,69.291142,349.547522,1.09915,20.64937,-15.433558,90.943085,0.062551,0.166313,0.693805,-0.248247,-0.146799,-1.045933,turn_left
44:01.9,32.90811936,-80.10049421,27.781,40.337,1019.021,54.495614,348.744579,2.233743,23.8283,-10.057645,89.535187,0.099645,0.079879,0.856351,-0.371336,-0.26042,-1.715746,turn_left
44:02.0,32.90811936,-80.10049421,27.923,40.911,1019.017,37.85144,346.601966,3.588914,25.03898,-4.281015,87.071312,0.155408,0.068468,1.0323,-0.161504,-0.388701,-1.802795,turn_left
44:02.2,32.90811936,-80.10049421,27.852,41.097,1019.01,19.638493,347.180312,4.126276,25.130156,1.938951,84.92627,0.204382,0.089105,0.881939,-0.178914,0.110986,-1.921608,turn_left
44:02.4,32.90811936,-80.10049421,27.817,40.642,1019.002,11.145011,348.036733,3.85773,23.196993,7.774934,84.289734,0.249477,0.110471,0.908989,-0.276347,-0.075328,-0.805862,turn_left
44:02.5,32.90811936,-80.10049421,27.817,40.785,1019,11.395951,349.248295,5.878799,20.430969,12.275903,83.813721,0.147407,0.194962,0.798351,-0.092171,0.090217,-0.568236,turn_left
44:02.7,32.90811936,-80.10049421,27.835,41.825,1018.995,2.703586,354.714322,6.446888,17.440758,15.789129,84.681053,-0.097006,0.19909,1.037905,-0.040248,0.362663,-0.796394,turn_left
44:02.8,32.90811936,-80.10049421,27.799,41.127,1018.985,358.723664,355.243023,7.945856,15.094544,17.121117,85.055046,0.008728,0.020152,0.892174,-0.011537,-0.021266,-0.41949,turn_left
44:03.0,32.90811936,-80.10049421,27.781,40.533,1018.985,352.674784,354.743153,11.285475,13.992332,17.900896,84.539558,-0.164146,0.136692,0.941401,0.624679,-0.141912,-0.008072,turn_left
44:03.2,32.90811936,-80.10049421,27.888,40.911,1018.985,352.812792,355.759954,15.807382,13.370249,19.639761,83.590263,0.007758,0.193263,1.001838,0.536715,0.091744,0.250018,turn_left
44:03.3,32.90811936,-80.10049421,27.799,41.038,1018.988,349.671024,358.075433,19.219505,12.523187,21.467283,82.245674,0.243173,0.367831,0.711351,0.190049,0.350446,0.197484,turn_left
44:03.5,32.90811936,-80.10049421,27.764,41.659,1018.979,337.763377,359.048894,16.234111,10.905249,22.807177,82.272469,0.162681,0.291837,0.853914,-0.03475,0.298217,0.779944,turn_left
44:03.7,32.90811936,-80.10049421,27.817,40.297,1018.972,338.086006,356.567839,15.780274,10.109647,23.070137,82.579651,0.028124,0.163642,0.885594,-0.237252,-0.102816,1.341023,turn_left
44:03.9,32.90811936,-80.10049421,27.728,41.117,1018.971,342.936804,359.439007,9.41315,11.986635,20.627644,82.416801,0.052611,0.165342,1.036443,-0.378972,0.526375,0.146171,turn_left
44:04.0,32.90811936,-80.10049421,27.835,41.43,1018.974,339.648714,359.721325,6.795976,11.763883,17.806446,83.29454,0.183532,0.240365,0.91167,-0.339266,0.16291,0.422588,turn_left
44:04.2,32.90811936,-80.10049421,27.906,41.2,1018.984,325.954878,3.917913,0.989756,11.0502,15.176785,83.687744,0.18135,0.141062,0.941401,-0.129739,0.451849,-0.3132,turn_left
44:04.4,32.90811936,-80.10049421,28.048,41.642,1018.984,315.351569,2.973943,357.664255,9.564468,13.095793,85.242783,0.247295,0.087648,0.94993,-0.174332,-0.133971,-0.173617,turn_left
44:04.5,32.9081202,-80.10050475,27.764,40.529,1018.975,307.411078,3.812061,356.107766,8.955612,11.600697,85.940758,-0.073804,0.123339,1.09493,-0.022838,0.354111,0.378605,turn_left
44:04.7,32.9081202,-80.10050475,27.835,41.227,1018.978,310.26983,6.214902,358.055427,9.206744,10.393509,86.441383,0.04655,0.037876,0.786897,0.203182,0.560583,0.349284,turn_left
44:04.9,32.9081202,-80.10050475,27.87,41.187,1018.975,312.35606,7.601552,359.354245,9.129762,9.113088,87.198311,0.09916,-0.057894,0.8583,-0.076508,0.081794,0.024496,turn_left
44:05.0,32.9081202,-80.10050475,27.764,41.37,1018.972,308.085412,8.199287,357.50465,8.881349,7.828165,88.094772,-0.053563,-0.014474,1.074947,-0.053906,0.136161,-0.274523,turn_left
44:05.2,32.9081202,-80.10050475,27.835,41.984,1018.973,308.891586,6.414792,358.97677,9.260327,8.094279,87.877487,-0.098981,0.033263,0.851233,-0.081836,-0.113428,-0.169773,turn_left
44:05.4,32.9081202,-80.10050475,27.994,41.383,1018.972,314.627265,4.386204,359.500108,10.483994,8.577833,87.310555,-0.139956,0.028892,0.928241,0.189693,-0.236212,0.479882,turn_left
44:05.5,32.9081202,-80.10050475,27.817,40.858,1018.962,325.112155,3.120297,1.332844,12.782774,7.380182,85.619644,-0.078741,0.107314,0.892174,0.018956,-0.161686,0.982318,turn_left
44:05.7,32.9081202,-80.10050475,27.835,41.353,1018.951,338.79618,3.668489,2.344947,15.071386,4.999072,84.293633,0.176743,0.111927,1.212392,-0.513107,0.099459,1.139005,turn_left
44:05.9,32.9081202,-80.10050475,27.817,42.17,1018.953,345.953948,6.777691,3.539132,16.324415,1.555033,84.155724,0.151286,0.015053,0.879258,0.680524,0.363963,0.485685,turn_left
44:06.1,32.9081202,-80.10050475,27.852,41.818,1018.96,351.932531,4.736003,6.367387,16.212931,-1.331404,84.791458,0.143286,0.013354,0.722805,-0.071452,-0.385263,0.713843,turn_left
44:06.2,32.9081202,-80.10050475,27.941,41.782,1018.967,344.583107,3.250319,3.819458,17.71822,-4.033236,84.853127,0.176743,0.109257,1.119787,-0.003646,0.038067,0.28471,turn_left
